ComInsee,"ComLib",EquipementId,EquNbEquIdentique,ActCode,"ActLib","EquActivitePraticable","EquActivitePratique","EquActiviteSalleSpe","ActNivLib"
49267,"Saint-Barthélemy-d'Anjou",67794,1,701,"Badminton, Jeu de volant","Oui","Oui","Non","Compétition nationale"
49267,"Saint-Barthélemy-d'Anjou",67794,1,1101,"Basket-Ball","Oui","Oui","Non","Compétition départementale"
49267,"Saint-Barthélemy-d'Anjou",67794,1,2901,"Football / Football en salle (Futsal)","Oui","Oui","Non","Entrainement"
49267,"Saint-Barthélemy-d'Anjou",67794,1,8801,"Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley","Oui","Oui","Non","Compétition nationale"
49267,"Saint-Barthélemy-d'Anjou",67794,1,4301,"Judo / Jujitsu / Taïso","Oui","Oui","Non","Compétition départementale"
49267,"Saint-Barthélemy-d'Anjou",67794,1,3401,"Gymnastique Artistique","Oui","Oui","Non","Compétition départementale"
49267,"Saint-Barthélemy-d'Anjou",68058,1,2402,"Autres Danses","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
49267,"Saint-Barthélemy-d'Anjou",68058,1,8901,"Activités de forme et de santé","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
49267,"Saint-Barthélemy-d'Anjou",68501,1,8001,"Tennis de table","Oui","Oui","Non","Compétition départementale"
49267,"Saint-Barthélemy-d'Anjou",68502,1,8901,"Activités de forme et de santé","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
49267,"Saint-Barthélemy-d'Anjou",68502,1,2402,"Autres Danses","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
49267,"Saint-Barthélemy-d'Anjou",68502,1,3501,"Gymnastique volontaire","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
49267,"Saint-Barthélemy-d'Anjou",68503,1,8801,"Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley","Oui","Oui","Non","Compétition nationale"
49267,"Saint-Barthélemy-d'Anjou",68503,1,2901,"Football / Football en salle (Futsal)","Oui","Oui","Non","Entrainement"
49267,"Saint-Barthélemy-d'Anjou",68504,1,2901,"Football / Football en salle (Futsal)","Oui","Oui","Non","Compétition départementale"
49267,"Saint-Barthélemy-d'Anjou",68504,1,801,"Baseball","Oui","Oui","Non","Compétition régionale"
49267,"Saint-Barthélemy-d'Anjou",68505,1,4401,"Karaté/Karaté jutsu/Goshin jutsu/Kobudo/Nihon Tai-jutsu/Taijitsu/Nambudo/Ninjutsu/Nunchaku/...","Oui","Oui","Non","Entrainement"
49267,"Saint-Barthélemy-d'Anjou",68505,1,4301,"Judo / Jujitsu / Taïso","Oui","Oui","Non","Entrainement"
49267,"Saint-Barthélemy-d'Anjou",68506,1,2901,"Football / Football en salle (Futsal)","Oui","Oui","Non","Compétition départementale"
49267,"Saint-Barthélemy-d'Anjou",70677,1,8901,"Activités de forme et de santé","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
49267,"Saint-Barthélemy-d'Anjou",70694,1,1101,"Basket-Ball","Oui","Oui","Non","Scolaire"
49267,"Saint-Barthélemy-d'Anjou",70694,1,3701,"Handball / Mini hand / Handball de plage","Oui","Oui","Non","Scolaire"
49267,"Saint-Barthélemy-d'Anjou",70694,1,2901,"Football / Football en salle (Futsal)","Non","Oui","Non","Scolaire"
49267,"Saint-Barthélemy-d'Anjou",70695,1,2901,"Football / Football en salle (Futsal)","Oui","Oui","Non","Compétition départementale"
49267,"Saint-Barthélemy-d'Anjou",70697,1,1101,"Basket-Ball","Oui","Oui","Non","Entrainement"
49267,"Saint-Barthélemy-d'Anjou",70697,1,701,"Badminton, Jeu de volant","Oui","Oui","Non","Entrainement"
49267,"Saint-Barthélemy-d'Anjou",70697,1,8801,"Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley","Oui","Oui","Non","Scolaire"
49267,"Saint-Barthélemy-d'Anjou",70697,1,7901,"Tennis","Non","Oui","Non","Entrainement"
49267,"Saint-Barthélemy-d'Anjou",70697,1,2901,"Football / Football en salle (Futsal)","Non","Oui","Non","Entrainement"
49267,"Saint-Barthélemy-d'Anjou",70697,1,501,"Saut","Oui","Oui","Non","Entrainement"
49267,"Saint-Barthélemy-d'Anjou",70770,1,7204,"Boules traditionnelles","Oui","Oui","Oui","Compétition départementale"
49267,"Saint-Barthélemy-d'Anjou",71632,1,2901,"Football / Football en salle (Futsal)","Oui","Oui","Non","Compétition départementale"
49267,"Saint-Barthélemy-d'Anjou",71634,1,1101,"Basket-Ball","Oui","Oui","Non","Compétition régionale"
49267,"Saint-Barthélemy-d'Anjou",71634,1,8801,"Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley","Oui","Oui","Non","Scolaire"
49267,"Saint-Barthélemy-d'Anjou",71634,1,2901,"Football / Football en salle (Futsal)","Non","Oui","Non","Entrainement"
49267,"Saint-Barthélemy-d'Anjou",71964,1,7204,"Boules traditionnelles","Oui","Oui","Oui","Compétition départementale"
49267,"Saint-Barthélemy-d'Anjou",71964,1,1201,"Billard (Français (carambole),Snooker,Anglais,Américain)","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
49267,"Saint-Barthélemy-d'Anjou",175090,1,2901,"Football / Football en salle (Futsal)","Non","Oui","Non","Loisir - Entretien - Remise en forme"
49267,"Saint-Barthélemy-d'Anjou",175096,1,2901,"Football / Football en salle (Futsal)","Non","Oui","Non","Loisir - Entretien - Remise en forme"
49267,"Saint-Barthélemy-d'Anjou",175096,1,3701,"Handball / Mini hand / Handball de plage","Non","Oui","Non","Loisir - Entretien - Remise en forme"
49267,"Saint-Barthélemy-d'Anjou",175096,1,1101,"Basket-Ball","Non","Oui","Non","Loisir - Entretien - Remise en forme"
49267,"Saint-Barthélemy-d'Anjou",175102,1,701,"Badminton, Jeu de volant","Non","Oui","Non","Loisir - Entretien - Remise en forme"
49267,"Saint-Barthélemy-d'Anjou",175102,1,8801,"Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley","Non","Oui","Non","Loisir - Entretien - Remise en forme"
49267,"Saint-Barthélemy-d'Anjou",175109,2,7901,"Tennis","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
49267,"Saint-Barthélemy-d'Anjou",180957,1,501,"Saut","Oui","Oui","Non","Compétition régionale"
49267,"Saint-Barthélemy-d'Anjou",180957,1,503,"Course sur piste","Oui","Oui","Non","Compétition régionale"
49267,"Saint-Barthélemy-d'Anjou",180957,1,502,"Lancer","Oui","Oui","Non","Compétition régionale"
49267,"Saint-Barthélemy-d'Anjou",180967,1,5206,"Baignade loisirs","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
49267,"Saint-Barthélemy-d'Anjou",180972,1,5206,"Baignade loisirs","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
49267,"Saint-Barthélemy-d'Anjou",180980,1,5206,"Baignade loisirs","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
49267,"Saint-Barthélemy-d'Anjou",180980,1,5201,"Natation course sportive","Oui","Oui","Non",
49267,"Saint-Barthélemy-d'Anjou",180980,1,2804,"Plongée subaquatique (Plongée libre)","Oui","Oui","Non","Entrainement"
49267,"Saint-Barthélemy-d'Anjou",181000,1,3701,"Handball / Mini hand / Handball de plage","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
49267,"Saint-Barthélemy-d'Anjou",181000,1,1101,"Basket-Ball","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
49267,"Saint-Barthélemy-d'Anjou",181000,1,701,"Badminton, Jeu de volant","Oui","Non","Non",
49267,"Saint-Barthélemy-d'Anjou",181000,1,2901,"Football / Football en salle (Futsal)","Non","Oui","Non","Loisir - Entretien - Remise en forme"
49267,"Saint-Barthélemy-d'Anjou",181013,2,7901,"Tennis","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
49267,"Saint-Barthélemy-d'Anjou",181072,7,7901,"Tennis","Oui","Oui","Non","Compétition nationale"
49267,"Saint-Barthélemy-d'Anjou",181081,3,7901,"Tennis","Oui","Oui","Non","Compétition nationale"
49267,"Saint-Barthélemy-d'Anjou",181086,1,7901,"Tennis","Oui","Oui","Non","Entrainement"
49267,"Saint-Barthélemy-d'Anjou",181093,1,7901,"Tennis","Non","Oui","Non","Loisir - Entretien - Remise en forme"
49267,"Saint-Barthélemy-d'Anjou",181256,2,1101,"Basket-Ball","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
49267,"Saint-Barthélemy-d'Anjou",181259,1,1101,"Basket-Ball","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
49267,"Saint-Barthélemy-d'Anjou",181285,1,2604,"Saut d'obstacle","Oui","Oui","Non","Compétition nationale"
49267,"Saint-Barthélemy-d'Anjou",181287,1,2601,"Equitation","Oui","Oui","Non","Entrainement"
49267,"Saint-Barthélemy-d'Anjou",181297,1,504,"Cross country","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
49267,"Saint-Barthélemy-d'Anjou",181297,1,506,"Marche","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
49267,"Saint-Barthélemy-d'Anjou",181302,1,6001,"Pétanque et jeu provencal","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
49267,"Saint-Barthélemy-d'Anjou",181305,1,6001,"Pétanque et jeu provencal","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
49267,"Saint-Barthélemy-d'Anjou",181323,1,2901,"Football / Football en salle (Futsal)","Non","Oui","Non","Loisir - Entretien - Remise en forme"
49267,"Saint-Barthélemy-d'Anjou",181372,1,6001,"Pétanque et jeu provencal","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
49267,"Saint-Barthélemy-d'Anjou",181386,1,1101,"Basket-Ball","Oui","Oui","Non","Scolaire"
49267,"Saint-Barthélemy-d'Anjou",181386,1,2901,"Football / Football en salle (Futsal)","Non","Oui","Non","Scolaire"
49267,"Saint-Barthélemy-d'Anjou",181386,1,3701,"Handball / Mini hand / Handball de plage","Non","Oui","Non","Scolaire"
49267,"Saint-Barthélemy-d'Anjou",181386,1,701,"Badminton, Jeu de volant","Non","Oui","Non","Scolaire"
49267,"Saint-Barthélemy-d'Anjou",181412,1,2804,"Plongée subaquatique (Plongée libre)","Oui","Oui","Non","Entrainement"
49267,"Saint-Barthélemy-d'Anjou",181412,1,2802,"Pêche sous marine","Oui","Oui","Non","Entrainement"
49267,"Saint-Barthélemy-d'Anjou",181412,1,2805,"Orientation subaquatique","Oui","Oui","Non","Entrainement"
49267,"Saint-Barthélemy-d'Anjou",181412,1,2807,"Plongée d'exploration / Photographie subaquatique","Oui","Oui","Non","Entrainement"
49267,"Saint-Barthélemy-d'Anjou",181421,1,1101,"Basket-Ball","Oui","Oui","Non","Scolaire"
49267,"Saint-Barthélemy-d'Anjou",181430,1,6001,"Pétanque et jeu provencal","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
49267,"Saint-Barthélemy-d'Anjou",181437,1,1101,"Basket-Ball","Oui","Oui","Non","Scolaire"
49267,"Saint-Barthélemy-d'Anjou",181437,1,3701,"Handball / Mini hand / Handball de plage","Oui","Oui","Non","Scolaire"
49267,"Saint-Barthélemy-d'Anjou",181437,1,2901,"Football / Football en salle (Futsal)","Non","Oui","Non","Scolaire"
49267,"Saint-Barthélemy-d'Anjou",181450,1,1101,"Basket-Ball","Oui","Oui","Non","Scolaire"
49267,"Saint-Barthélemy-d'Anjou",181455,1,3701,"Handball / Mini hand / Handball de plage","Oui","Oui","Non","Scolaire"
49267,"Saint-Barthélemy-d'Anjou",181455,1,2901,"Football / Football en salle (Futsal)","Non","Oui","Non","Scolaire"
49267,"Saint-Barthélemy-d'Anjou",181502,1,2901,"Football / Football en salle (Futsal)","Non","Oui","Non","Loisir - Entretien - Remise en forme"
49267,"Saint-Barthélemy-d'Anjou",181502,1,1101,"Basket-Ball","Non","Oui","Non","Loisir - Entretien - Remise en forme"
49267,"Saint-Barthélemy-d'Anjou",181502,1,3701,"Handball / Mini hand / Handball de plage","Non","Oui","Non","Loisir - Entretien - Remise en forme"
49267,"Saint-Barthélemy-d'Anjou",181529,1,6001,"Pétanque et jeu provencal","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
49267,"Saint-Barthélemy-d'Anjou",230743,1,8901,"Activités de forme et de santé","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
49267,"Saint-Barthélemy-d'Anjou",230743,1,3602,"Musculation","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
49267,"Saint-Barthélemy-d'Anjou",231019,1,1101,"Basket-Ball","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
49267,"Saint-Barthélemy-d'Anjou",231019,1,701,"Badminton, Jeu de volant","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
49267,"Saint-Barthélemy-d'Anjou",231019,1,2901,"Football / Football en salle (Futsal)","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
49267,"Saint-Barthélemy-d'Anjou",231019,1,8801,"Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
49267,"Saint-Barthélemy-d'Anjou",352535,1,2901,"Football / Football en salle (Futsal)","Oui","Oui","Non","Compétition départementale"
49267,"Saint-Barthélemy-d'Anjou",352536,1,1101,"Basket-Ball","Non","Oui","Non","Loisir - Entretien - Remise en forme"
49267,"Saint-Barthélemy-d'Anjou",352536,1,2901,"Football / Football en salle (Futsal)","Non","Oui","Non","Loisir - Entretien - Remise en forme"
49267,"Saint-Barthélemy-d'Anjou",352536,1,3701,"Handball / Mini hand / Handball de plage","Non","Oui","Non","Loisir - Entretien - Remise en forme"
49267,"Saint-Barthélemy-d'Anjou",352549,1,3501,"Gymnastique volontaire","Non","Oui","Non","Loisir - Entretien - Remise en forme"
49267,"Saint-Barthélemy-d'Anjou",352549,1,2402,"Autres Danses","Non","Oui","Non","Loisir - Entretien - Remise en forme"
49267,"Saint-Barthélemy-d'Anjou",352549,1,8901,"Activités de forme et de santé","Non","Oui","Non","Loisir - Entretien - Remise en forme"
49267,"Saint-Barthélemy-d'Anjou",352549,1,7801,"Tai chi chuan / Chi gong","Non","Oui","Non","Loisir - Entretien - Remise en forme"
49267,"Saint-Barthélemy-d'Anjou",352551,1,7801,"Tai chi chuan / Chi gong","Non","Oui","Non","Loisir - Entretien - Remise en forme"
49267,"Saint-Barthélemy-d'Anjou",352551,1,8901,"Activités de forme et de santé","Non","Oui","Non","Loisir - Entretien - Remise en forme"
49267,"Saint-Barthélemy-d'Anjou",352551,1,2402,"Autres Danses","Non","Oui","Non","Loisir - Entretien - Remise en forme"
49267,"Saint-Barthélemy-d'Anjou",352551,1,3501,"Gymnastique volontaire","Non","Oui","Non","Loisir - Entretien - Remise en forme"
49267,"Saint-Barthélemy-d'Anjou",352552,1,6001,"Pétanque et jeu provencal","Oui","Oui","Non","Entrainement"
49267,"Saint-Barthélemy-d'Anjou",352553,2,6001,"Pétanque et jeu provencal","Oui","Oui","Non","Entrainement"
49267,"Saint-Barthélemy-d'Anjou",352554,1,6001,"Pétanque et jeu provencal","Oui","Oui","Non","Entrainement"
49267,"Saint-Barthélemy-d'Anjou",352555,1,6001,"Pétanque et jeu provencal","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
49267,"Saint-Barthélemy-d'Anjou",352583,1,5206,"Baignade loisirs","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
49267,"Saint-Barthélemy-d'Anjou",352584,1,5208,"Aquagym","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
49267,"Saint-Barthélemy-d'Anjou",352584,1,5206,"Baignade loisirs","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
49267,"Saint-Barthélemy-d'Anjou",352584,1,5201,"Natation course sportive","Oui","Oui","Non","Entrainement"
49267,"Saint-Barthélemy-d'Anjou",352652,1,3602,"Musculation","Non","Oui","Non","Loisir - Entretien - Remise en forme"
49267,"Saint-Barthélemy-d'Anjou",352652,1,8001,"Tennis de table","Non","Oui","Non","Loisir - Entretien - Remise en forme"
49267,"Saint-Barthélemy-d'Anjou",352909,1,2601,"Equitation","Oui","Oui","Non","Entrainement"
49267,"Saint-Barthélemy-d'Anjou",352910,1,2603,"Dressage","Oui","Oui","Non","Compétition nationale"
49267,"Saint-Barthélemy-d'Anjou",352910,1,2601,"Equitation","Oui","Oui","Non","Compétition nationale"
49268,"Sainte-Christine",69040,1,1101,"Basket-Ball","Oui","Oui","Non",
49268,"Sainte-Christine",69040,1,7901,"Tennis","Oui","Non","Oui",
49268,"Sainte-Christine",69040,1,701,"Badminton, Jeu de volant","Oui","Non","Oui",
49268,"Sainte-Christine",69040,1,3501,"Gymnastique volontaire","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
49268,"Sainte-Christine",69040,1,8001,"Tennis de table","Oui","Non","Oui",
49268,"Sainte-Christine",69040,1,8801,"Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley","Oui","Non","Oui",
49268,"Sainte-Christine",70875,1,2901,"Football / Football en salle (Futsal)","Oui","Oui","Non",
49268,"Sainte-Christine",182338,1,7203,"Sports boules","Oui","Oui","Non",
49268,"Sainte-Christine",182343,1,2901,"Football / Football en salle (Futsal)","Oui","Oui","Non","Entrainement"
49268,"Sainte-Christine",270487,1,6201,"Randonnée pédestre","Oui","Non","Non",
49269,"Saint-Christophe-du-Bois",67563,1,3401,"Gymnastique Artistique","Oui","Non","Oui",
49269,"Saint-Christophe-du-Bois",67563,1,3402,"Gymnastique Rythmique","Oui","Non","Oui",
49269,"Saint-Christophe-du-Bois",67563,1,3404,"Expression gymnique","Oui","Non","Oui",
49269,"Saint-Christophe-du-Bois",67563,1,701,"Badminton, Jeu de volant","Oui","Oui","Oui",
49269,"Saint-Christophe-du-Bois",67563,1,7901,"Tennis","Oui","Oui","Oui",
49269,"Saint-Christophe-du-Bois",67563,1,1101,"Basket-Ball","Oui","Oui","Non",
49269,"Saint-Christophe-du-Bois",67563,1,8801,"Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley","Oui","Non","Oui",
49269,"Saint-Christophe-du-Bois",67564,2,7901,"Tennis","Oui","Oui","Non",
49269,"Saint-Christophe-du-Bois",70682,1,7102,"Karting","Oui","Oui","Non",
49269,"Saint-Christophe-du-Bois",70929,1,2901,"Football / Football en salle (Futsal)","Oui","Oui","Non",
49269,"Saint-Christophe-du-Bois",73835,1,6201,"Randonnée pédestre","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
49269,"Saint-Christophe-du-Bois",182257,1,1101,"Basket-Ball","Oui","Oui","Non",
49269,"Saint-Christophe-du-Bois",182257,1,7901,"Tennis","Oui","Oui","Oui",
49269,"Saint-Christophe-du-Bois",182262,1,6001,"Pétanque et jeu provencal","Oui","Oui","Non",
49269,"Saint-Christophe-du-Bois",182265,1,3501,"Gymnastique volontaire","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
49269,"Saint-Christophe-du-Bois",182280,1,2901,"Football / Football en salle (Futsal)","Oui","Oui","Non",
49269,"Saint-Christophe-du-Bois",182286,1,1101,"Basket-Ball","Oui","Oui","Non","Scolaire"
49269,"Saint-Christophe-du-Bois",182286,1,3701,"Handball / Mini hand / Handball de plage","Oui","Oui","Non","Scolaire"
49269,"Saint-Christophe-du-Bois",182286,1,2901,"Football / Football en salle (Futsal)","Non","Oui","Non","Scolaire"
49269,"Saint-Christophe-du-Bois",182300,1,6201,"Randonnée pédestre","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
49269,"Saint-Christophe-du-Bois",182317,1,3302,"Swing","Oui","Oui","Non",
49269,"Saint-Christophe-du-Bois",182317,1,3301,"Golf","Oui","Oui","Non",
49269,"Saint-Christophe-du-Bois",182317,1,3303,"Crocket","Oui","Oui","Non",
49269,"Saint-Christophe-du-Bois",182324,1,2604,"Saut d'obstacle","Oui","Oui","Non",
49269,"Saint-Christophe-du-Bois",182324,1,2601,"Equitation","Oui","Oui","Non",
49269,"Saint-Christophe-du-Bois",182324,1,2602,"Concours complet","Oui","Oui","Non",
49269,"Saint-Christophe-du-Bois",182324,1,2610,"Equitation western / Equitation camarguaise","Oui","Oui","Non",
49269,"Saint-Christophe-du-Bois",277376,1,2901,"Football / Football en salle (Futsal)","Oui","Oui","Non",
49271,"Saint-Clément-de-la-Place",68704,1,7204,"Boules traditionnelles","Oui","Oui","Oui","Compétition départementale"
